building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,hour,day,weekday,month,lag_1h,lag_24h,lag_48h,y_1h,y_24h,y_48h
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,15.6,0.0,1012.2,160.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.6,0.0,15.6,0.0,1011.4,230.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.7,8.0,16.1,0.0,1010.8,250.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,0.0,15.6,0.0,1010.7,220.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.3,0.0,15.0,0.0,1010.2,220.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,24.4,2.0,15.0,0.0,1009.5,230.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.9,4.0,16.1,0.0,1009.0,180.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.9,4.0,16.1,0.0,1008.8,200.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.3,4.0,16.1,0.0,1008.6,180.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.8,0.0,16.1,0.0,1008.5,190.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.6,0.0,16.1,15.0,1009.2,230.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.6,0.0,14.4,0.0,1009.8,290.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,19.4,0.0,13.9,0.0,1010.1,280.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,13.9,0.0,1010.0,250.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,6.0,13.9,0.0,1009.7,250.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.8,4.0,13.9,0.0,1009.9,210.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,13.9,0.0,1009.7,240.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.7,0.0,13.3,0.0,1009.7,250.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,2.0,13.3,0.0,1009.8,240.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.0,2.0,13.3,0.0,1009.9,230.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.0,8.0,13.3,0.0,1010.4,270.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,13.3,0.0,1011.1,300.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.0,0.0,13.3,0.0,1011.8,290.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.1,0.0,13.9,0.0,1012.2,240.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,13.3,0.0,1012.2,270.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,0.0,13.3,0.0,1012.4,290.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,8.0,13.3,0.0,1012.4,270.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.6,0.0,13.9,0.0,1012.1,280.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.6,0.0,12.8,0.0,1012.0,300.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,0.0,12.2,0.0,1011.5,270.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,4.0,10.0,0.0,1011.5,270.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.7,2.0,8.9,0.0,1011.3,290.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,9.4,0.0,1011.7,290.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,10.0,0.0,1011.9,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,9.4,0.0,1012.2,200.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.1,0.0,10.6,0.0,1012.3,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.7,0.0,10.0,0.0,1012.6,190.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,11.7,0.0,1012.8,210.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.0,0.0,11.7,0.0,1012.5,210.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.0,0.0,11.7,0.0,1012.3,200.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,14.4,0.0,11.1,0.0,1012.2,170.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,12.8,0.0,11.1,0.0,1011.8,140.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,12.8,0.0,11.1,0.0,1011.4,130.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,12.8,2.0,11.1,0.0,1010.9,120.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,13.3,2.0,11.1,0.0,1010.7,130.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,13.9,2.0,11.7,0.0,1010.8,140.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.7,2.0,12.2,0.0,1010.4,170.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,19.4,2.0,13.9,0.0,1010.4,150.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,4.0,14.4,0.0,1010.0,160.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.9,4.0,13.9,0.0,1009.4,180.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.6,6.0,14.4,0.0,1008.9,180.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,27.2,0.0,13.3,0.0,1008.3,200.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,28.3,0.0,13.3,0.0,1007.2,190.0,6.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,28.3,0.0,12.8,0.0,1007.0,210.0,6.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,27.8,0.0,13.3,0.0,1006.8,190.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,27.2,0.0,12.8,0.0,1007.0,200.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,26.1,8.0,12.8,0.0,1007.0,180.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.0,0.0,13.9,0.0,1007.2,190.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.0,0.0,14.4,0.0,1007.8,200.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.0,0.0,15.0,0.0,1007.8,210.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,24.4,0.0,14.4,0.0,1007.8,220.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.3,2.0,14.4,0.0,1008.2,220.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.3,2.0,14.4,0.0,1008.3,230.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,4.0,14.4,0.0,1008.5,230.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,4.0,15.0,0.0,1008.7,230.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.6,4.0,15.0,0.0,1008.8,230.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,19.4,4.0,15.6,0.0,1009.5,250.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,15.6,0.0,1010.3,260.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,6.0,15.0,0.0,1011.5,260.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,0.0,15.0,0.0,1012.6,330.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,10.6,0.0,1013.5,330.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,11.1,-1.0,1014.0,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,11.7,3.0,1013.6,160.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.6,0.0,11.7,-1.0,1014.0,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,4.0,12.2,0.0,1014.5,250.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.3,2.0,11.7,0.0,1014.5,240.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,24.4,2.0,10.6,0.0,1014.2,260.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.0,2.0,10.6,0.0,1014.3,250.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.6,2.0,10.0,0.0,1014.3,240.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.6,0.0,10.6,0.0,1014.6,300.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.8,0.0,8.9,0.0,1014.9,300.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,0.0,8.9,0.0,1015.1,310.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.7,0.0,10.0,0.0,1015.8,230.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,10.6,0.0,1016.3,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,12.2,0.0,1017.3,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,11.7,0.0,1017.6,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.7,0.0,12.2,0.0,1017.8,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,12.8,0.0,1017.9,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,14.4,0.0,11.7,0.0,1018.1,130.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,14.4,0.0,11.1,0.0,1018.3,130.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,14.4,0.0,10.6,0.0,1018.4,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,10.0,0.0,1018.9,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.0,2.0,9.4,0.0,1019.2,200.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,11.1,0.0,1019.3,130.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.1,0.0,11.1,0.0,1019.7,190.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.8,0.0,12.2,0.0,1019.7,110.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,13.3,0.0,1019.8,160.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,0.0,13.9,0.0,1020.3,160.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,6.0,13.9,0.0,1020.2,10.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,24.4,4.0,15.0,0.0,1019.2,0.0,0.0,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.0,0.0,13.9,0.0,1018.4,60.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.6,0.0,14.4,0.0,1017.6,80.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.6,4.0,13.9,0.0,1016.7,80.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,25.0,0.0,14.4,0.0,1016.2,80.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,24.4,6.0,13.9,0.0,1016.3,70.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,23.3,0.0,14.4,0.0,1016.7,90.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.8,0.0,13.3,0.0,1017.1,90.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.8,0.0,13.3,0.0,1016.4,120.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,22.2,0.0,13.3,0.0,1015.6,110.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,15.6,-1.0,1015.9,130.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,6.0,16.1,-1.0,1015.5,130.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.1,0.0,1015.4,100.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.1,0.0,1015.4,60.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.1,0.0,1015.6,70.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.1,0.0,1015.6,80.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,0.0,16.1,0.0,1015.8,60.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,6.0,15.6,0.0,1015.7,70.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,15.6,0.0,1016.4,60.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,0.0,15.6,0.0,1016.9,60.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,15.6,-1.0,1017.0,60.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,0.0,16.1,-1.0,1017.0,70.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.7,0.0,1017.0,70.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,19.4,8.0,16.7,0.0,1016.6,90.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,0.0,17.2,0.0,1015.8,70.0,6.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,0.0,17.2,0.0,1015.4,80.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,0.0,17.8,0.0,1015.9,80.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,0.0,17.2,0.0,1014.0,80.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,16.7,0.0,1015.9,30.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,8.0,16.7,0.0,1013.4,80.0,7.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,0.0,16.7,0.0,1013.7,100.0,9.8,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,17.8,53.0,1015.9,160.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,17.2,140.0,1014.2,120.0,10.3,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,17.8,8.0,1014.6,130.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,19.4,0.0,17.8,10.0,1015.4,60.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,8.0,17.2,119.0,1015.0,130.0,8.8,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,17.2,3.0,1014.5,130.0,7.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.7,0.0,1014.4,150.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.7,0.0,1014.1,140.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,0.0,16.7,18.0,1014.7,160.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.3,0.0,16.7,-1.0,1014.0,140.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,8.0,16.7,-1.0,1016.4,160.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.7,0.0,1016.6,160.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,17.2,0.0,1017.0,30.0,1.5,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,16.7,0.0,1017.2,30.0,2.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,19.4,0.0,17.2,0.0,1017.4,40.0,3.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,17.2,0.0,1016.6,50.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,8.0,17.2,0.0,1016.3,60.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.7,0.0,16.7,0.0,1016.3,30.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,0.0,16.7,0.0,1016.5,10.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,21.1,0.0,16.7,0.0,1016.9,20.0,6.2,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,0.0,16.1,0.0,1017.2,30.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,18.9,0.0,15.6,0.0,1017.7,10.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.8,8.0,15.0,0.0,1017.9,30.0,6.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,14.4,0.0,1018.2,40.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,13.9,0.0,1019.0,60.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,13.9,0.0,1018.9,50.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.2,0.0,13.9,0.0,1019.1,40.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.7,0.0,13.3,0.0,1018.6,60.0,4.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.1,4.0,13.3,0.0,1018.6,50.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.1,0.0,13.3,0.0,1019.3,70.0,2.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,13.3,0.0,1019.4,50.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,13.3,0.0,1019.2,70.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,13.3,0.0,1019.7,60.0,3.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,0.0,13.3,0.0,1019.5,70.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,15.6,8.0,13.9,0.0,1020.2,70.0,5.1,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.1,0.0,13.9,0.0,1020.4,80.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,16.7,0.0,13.9,0.0,1021.1,90.0,4.6,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,17.8,0.0,13.9,0.0,1020.2,100.0,6.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
1219,1,163.086,13,6,91316,1970.0,20.0,4.0,15.0,0.0,1019.9,80.0,5.7,4,3,6,1,163.086,163.086,163.086,163.086,163.086,163.086
